广东频道,#genre#
CCTV-16,http://118.81.48.104:8085/rtp/226.0.2.169:9264
CCTV-16,http://118.81.48.104:8082/rtp/226.0.2.169:9264
CCTV-16,http://171.120.57.130:8085/rtp/226.0.2.169:9264
CCTV-16,http://218.0.168.126:8888/rtp/233.50.201.192:5140
CCTV-16,http://223.199.159.148:2222/rtp/239.253.64.251:5140
CCTV-16,http://220.188.231.24:9999/rtp/233.50.201.192:5140
CCTV-16,http://61.134.241.88:8083/rtp/226.0.2.169:9264
CCTV-16,http://221.198.182.240:8888/rtp/225.1.2.237:5002
CCTV-16,http://221.205.186.192:8082/rtp/226.0.2.169:9264
CCTV-16,http://61.134.241.88:8084/rtp/226.0.2.169:9264
CCTV-16,http://171.120.57.130:8082/rtp/226.0.2.169:9264
CCTV-16,http://171.117.73.233:8083/rtp/226.0.2.169:9264
CCTV-16,http://sweetown.fun:4000/rtp/239.3.1.183:8001
CCTV-16,http://sweetown.fun:4000/rtp/239.3.1.184:8001
CCTV-16,http://183.185.167.58:8084/rtp/226.0.2.169:9264
CCTV-17,http://118.81.48.104:8085/rtp/226.0.2.170:9272
CCTV-17,http://118.81.48.104:8082/rtp/226.0.2.170:9272
CCTV-17,http://171.120.57.130:8085/rtp/226.0.2.170:9272
CCTV-17,http://118.81.48.104:8085/rtp/226.0.2.207:9568
CCTV-17,http://118.81.48.104:8082/rtp/226.0.2.207:9568
CCTV-17,http://171.120.57.130:8085/rtp/226.0.2.207:9568
CCTV-17,http://27.10.76.34:8001/rtp/225.0.4.179:7980
CCTV-17,http://218.0.168.126:8888/rtp/233.50.200.113:5140
CCTV-17,http://218.0.168.126:8888/rtp/233.50.201.35:5140
CCTV-17,http://223.199.159.148:2222/rtp/239.253.64.67:5140
CCTV-17,http://223.199.159.148:2222/rtp/239.253.64.53:5140
CCTV-17,http://27.10.76.34:8008/rtp/225.0.4.179:7980
CCTV-17,http://220.188.231.24:9999/rtp/233.50.200.113:5140
CCTV-17,http://220.188.231.24:9999/rtp/233.50.201.35:5140
CCTV-17,http://wouu.net:9977/rtp/239.93.0.92:5140
卫视频道,#genre#
广东卫视,http://118.81.48.104:8085/rtp/226.0.2.146:9080
广东卫视,http://118.81.48.104:8082/rtp/226.0.2.146:9080
广东卫视,http://171.120.57.130:8085/rtp/226.0.2.146:9080
广东卫视,http://118.81.48.104:8085/rtp/226.0.2.45:8272
广东卫视,http://118.81.48.104:8082/rtp/226.0.2.45:8272
广东卫视,http://171.120.57.130:8085/rtp/226.0.2.45:8272
广东卫视,http://27.10.76.34:8001/rtp/225.0.4.84:7980
广东卫视,http://218.0.168.126:8888/rtp/233.50.200.187:5140
广东卫视,http://218.0.168.126:8888/rtp/233.50.201.56:5140
广东卫视,http://223.199.159.148:2222/rtp/239.253.64.200:5140
广东卫视,http://223.199.159.148:2222/rtp/239.253.64.44:5140
广东卫视,http://27.10.76.34:8008/rtp/225.0.4.84:7980
广东卫视,http://220.188.231.24:9999/rtp/233.50.200.187:5140
广东卫视,http://220.188.231.24:9999/rtp/233.50.201.56:5140
广东卫视,http://wouu.net:9977/rtp/239.93.0.181:5140
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv$720x576
香港卫视,http://zhibo.hkstv.tv:80/livestream/mutfysrq.flv$720x576
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
